adult,backdrop_path,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,production_companies_name,production_companies_country
False,/j10euDaaWtN25i1KrjFSQuex5Qa.jpg,0,"['Documentary', 'Music']",,202138,tt2556342,fr,Feu: Crazy Horse Paris,"A captured performance by Parisian nude cabaret Crazy Horse, in a surreal show directed by French footwear designer Christian Louboutin. Louboutin calls Crazy Horse “an iconic monument of Paris, a monument to dance, a modern, dream- like idea of the celebration of women for women”.",1.476,/baR4aVQGDFW23yHgEJm1O9RXWOB.jpg,['FR'],2012-12-30,0,90,"['fr', 'en']",Released,like you've never seen ...,Feu: Crazy Horse Paris,False,8.0,1,['KaBo'],
False,/jW0dFJLwfC2jsM2ksygJVNmIwA7.jpg,0,"['Fantasy', 'Music']",,202192,tt0089775,fr,Parking,"Orpheus is a rock star who composes love songs for Eurydice, who designs his album covers. As he wrestles with his additional love for Calaïs, his sound engineer, Orpheus finds that Eurydice had died of a drug overdose, so he descends into the Underworld to try and make a deal with Hades.",1.784,/2GhEq0YqKSWLgpOP6fbElNpFWWO.jpg,['FR'],1985-05-29,0,95,['fr'],Released,A film by Jacques Demy,Parking,False,6.577,26,"['Garance Films', 'France 3 Cinéma']",
False,,0,['Documentary'],,202384,tt0163603,fr,La direction d'acteur par Jean Renoir,A example of Jean Renoir's talents as a director as he works Gisèle Braunberger into the right frame of mind.,1.4,/3zy725wfmL6xDW0XZ9B3HxsxUoQ.jpg,[],1969-09-14,0,22,"['en', 'fr']",Released,,Directing Actors by Jean Renoir,False,7.0,2,[],
False,/m5lhj4vTcbIZKVSMVFXDBacLoPy.jpg,0,"['Music', 'Romance']",,202425,tt0094265,fr,La vie est belle,A young man with dreams of pursuing a career in music moves form his small village to  the capital. Along the way he falls head over heels for a woman - the same woman his boss is also pursuing for his own reasons.,0.89,/aWU6bdzk1vqmGhMTKixafxIEeBW.jpg,"['BE', 'CD', 'FR']",1987-11-17,0,80,"['fr', 'ln']",Released,,Life Is Rosy,False,6.2,10,"['Stéphan Films', ""Centre du Cinéma et de l'Audiovisuel de la FWB"", 'Lamy Films', 'Ministère des Affaires étrangères et du Développement International', ""Sol'oeil Films"", 'Office Zaïrois de Radio Télévision (O.Z.R.T.)']",
False,/xj1aSOPM30bA5RlE4u0idBxUGtb.jpg,0,"['Comedy', 'Action']",,202588,tt0057151,fr,"L'honorable Stanislas, agent secret","Stanislas Dubois is the manager of a successful advertising agency. One day, he comes up against an imposing woman who foists on him a cumbersome painting by Cézanne.",1.18,/4L0HICk7yvGXlcSmbL1ctpA6Vz7.jpg,"['FR', 'IT']",1963-09-03,0,91,['fr'],Released,,The Reluctant Spy,False,9.0,2,"['Les Films de la Licorne', 'Italgamma']",
False,/9V8Dzb7TxUvFq8dQLFjlcvbBSl1.jpg,0,['Comedy'],,202612,tt7618116,fr,Jamel et ses Amis au Marrakech du Rire 2013,,1.693,/s2I7Irvfz3JiutyjOA3HsyItYiK.jpg,['FR'],2013-06-20,0,0,['fr'],Released,,Jamel et ses Amis au Marrakech du Rire 2013,True,6.7,23,[],
False,/rnuhQvMGE8y1Cqn8ZQ3zxSaup1X.jpg,0,"['War', 'Drama']",,202695,tt0139756,fr,Les Évadés,"During WW2, three prisoners escape from a labor camp.",1.343,/k8MMlzCndMhuWa7GnY9NMd03x55.jpg,['FR'],1955-06-17,0,110,['fr'],Released,,The Fugitives,False,7.679,14,"['Cocinor', 'Les Films Saint-James']",
False,,0,"['War', 'Drama']",,202776,tt0065838,fr,Hoa-Binh,"A young Vietnamese boy's life is thrown into turmoil by the war raging in his country. The ten year old remains with his mother and baby sister as his father goes off to fight for the Viet Cong. During his father's absence, his mother dies from overwork and the inability to find proper medical care for her illness. He cares for his baby sister and struggles to earn a living by shining shoes and doing other odd jobs before his father returns. Both an American soldier and a Viet Cong regular are shown defending their country's political agenda. Also shown are guerilla tactics and bombings in this feature directed by veteran combat photographer Raoul Coutard.",1.96,/tRES6TJ8jdArmMxOm8auhDMoQrS.jpg,['FR'],1970-06-22,0,93,"['vi', 'fr']",Released,Pronounced WHA-BIN...so you won't forget it.,The Bamboo Incident,False,6.5,9,"['Parc Film', 'CAPAC', 'Les Productions de la Guéville', 'Madeleine Films']",
False,/vsVHCv2QPHoKKADZJ6xK5mzZZfv.jpg,0,"['Comedy', 'Drama']",,202980,tt2197088,fr,Les petits princes,"JB suffers from a heart malformation .He falsifies his medical file ,so that he can enter a top athlete training center.",5.616,/n1rNDMWzGSvtwS4HDpqDWkOVp2z.jpg,['FR'],2013-06-26,0,86,['fr'],Released,,Les petits princes,False,6.565,146,"['Rhamsa Productions', 'EuropaCorp']",
False,,0,['Documentary'],,203226,tt0086838,fr,2084: Video clip pour une réflexion syndicale et pour le plaisir,"Filmed on the 100th anniversary of the labour union laws in France, the quasi-science fiction film is set in 2084. A robot moderator helps us look 'back' at the contemporary labour situation and different directions the movement could take.",1.079,/jhDXPScG47LHB0SMHuhO0eBNLyj.jpg,['FR'],1984-10-01,0,10,['fr'],Released,,2084: Video Clip for the Trade Unions' Reflection and Pleasure,False,6.1,15,"['Confédération Française Démocratique du Travail (CFDT)', 'La Lanterne']",
False,/xHEerKc69rcywEwusqJVHE4TNh9.jpg,0,['Drama'],,203263,tt0332458,fr,Une simple histoire,"A woman arrives in Paris with her little girl to look for work. With limited funds and no luck, they end up penniless, homeless and dependent on the rare kindness of strangers.",1.254,/cFAZEHQlohdLJsOI2ZnpFTIk4Ec.jpg,['FR'],1959-04-01,0,68,['fr'],Released,,A Simple Story,False,7.4,13,[],
False,/qEk7FddqvBxUwW84rAsstOq62gb.jpg,0,"['Animation', 'Romance', 'Comedy']",https://gkids.com/films/aya-of-yop-city/,203715,tt2077703,fr,Aya de Yopougon,"While Aya has dreams of becoming a doctor, her two best friends, Adjoua and Bintou, just like to hang out and spend their evenings dancing, drinking and flirting with boys. Their ambition is to follow Plan C: Combs, Clothes and Chasing Men! But big trouble comes to town when Adjoua realizes she’s pregnant, and the baby’s father is the spoiled son of one of the richest and most feared men in the whole country.",3.583,/lk0YNSynrXxnk5DgmMPTLeP6xLT.jpg,"['CI', 'FR']",2013-07-17,314047,84,['fr'],Released,,Aya of Yop City,False,7.1,47,"['Autochenille Production', 'TF1 Droits Audiovisuels', 'Sofica Valor 8', 'Canal+', 'Angoa-Agicoa', 'La Région Île-de-France']",
False,,0,"['Comedy', 'Drama']",,203726,tt2979572,fr,Juliette,"Young Juliette is obsessed with dying in tragedy, just as her namesake. Desperate to find her Romeo before her 15th birthday, Juliette goes to great lengths to make her classmates fall deeply in love with her.",1.862,/jC2KXYaSdTOpo9X0COo4DATEdPK.jpg,['FR'],2013-07-17,0,81,['fr'],Released,,Juliette,False,6.4,29,['Pan-Européenne'],
False,,0,['Comedy'],,203788,tt2251798,fr,Chez nous c'est trois !,,0.787,/s1CqgMJ22KYwfaXC8YpDyyUVtOh.jpg,"['BE', 'FR']",2013-07-17,0,88,['fr'],Released,,Chez nous c'est trois !,False,6.5,4,"['Left Field Ventures', 'Local Films']",
False,,0,[],,203949,tt0117301,fr,Party,"This French language drama from Portuguese filmmaker Manoel de Oliveira takes an ironic look at the pretentiousness of international jet-setters while simultaneously examining an obsessive romantic relationship between an aging Lothario and a beautiful married woman. The tale begins at a garden party in a lovely villa in the Azores held by Rogerio and Leonor for handsome, middle-aged Michel and his mistress Irene, a noted Greek movie star. The guests aren't there long before an obvious attraction between Leonor and Michel prompts them to head for a private beach (their tryst, if there was one, occurs off-camera). Five years later, the foursome again meet for a garden party and once again they pair off after spending much time discussing gender differences, emotion, social insight and exchanging witty bon mots.",0.796,/nNaaPGklH663waXBA1lxVulPZxY.jpg,"['FR', 'PT']",1996-06-27,0,92,"['fr', 'pt']",Released,,Party,False,6.5,6,"['Gemini Films', 'Madragoa Filmes']",
False,/f6xxOhO5xc03fXNBzvcc41Bo5Jc.jpg,0,"['Thriller', 'Crime']",,204046,tt2121304,fr,Gibraltar,A story centered on a man who works as an informant for the French border patrol.,5.742,/qquxjG5lKt8cbKgovckoxORZwS2.jpg,"['CA', 'FR']",2013-09-11,0,116,['fr'],Released,,The Informant,False,6.321,70,"['M6 Films', 'Trans-Film', 'SND', 'Nexus Factory', 'uFilm', ""Les Films de l'Aviseur"", 'Jouror Distribution', 'Savon Noir', 'Cool Industrie', 'Canal+']",
False,,0,"['Drama', 'Romance']",,204071,tt0211580,fr,La puce,"Marion is a 14 year old girl, on holidays at the sea. She is in conflict with her mother and family. She meets a man there, to whom she feels close. Back in Paris, she goes to see him again. For the first time, she is going to make love.",4.505,/zwW320YA8sipgW1hU2rhwZeZPw8.jpg,['FR'],1999-11-17,0,40,['fr'],Released,,Sweetie,False,6.5,4,['Moby Dick Films'],
False,/s9bcY5y4hyKfskj74XfA1IthEyg.jpg,0,['Documentary'],,204074,tt1519382,fr,Quand les Égyptiens naviguaient sur la mer Rouge,"Cheryl Ward, American archaeologist and world specialist in ancient navigation, is coordinating the design and construction of the replica of an Egyptian ship from the time of the New Kingdom. Details for building the ship come from a bas-relief from the temple of Deir el-Bahri in Luxor. This inscriptions recounts that a fleet of five ships, supplied by Queen Hatshepsut in the year 1500 BC, succeeded in finding the marvelous and far-off land of Punt, from whence they brought back the most extraordinary riches. Once the reconstruction is completed, the team intends to sail in the wake of Hatshepsut’s fleet aboard their reconstructed vessel to find the mythical land of Punt and prove that the Egyptians were a seafaring people. This film proposes a unique explanation of this historic voyage, following the true adventure of historians, Egyptologists and archaeologists, and sheds new light on the reign of Queen Hatshepsut.",0.6,/A3TH5BIDj1pE4cKL3ir6Y1qOEaD.jpg,"['EG', 'FR']",2009-10-17,0,0,"['de', 'en', 'fr']",Released,,When the Egyptians Sailed on the Red Sea,False,7.0,2,"['Sombrero Films', 'Nova', 'NHK Enterprises', 'BBC', 'ARTE France Cinéma']",
False,,0,['Drama'],,204142,tt0088151,fr,Sonatine,"This poignant human drama is phrased as a ""small sonata"" in three movements -- a novel approach by director and writer Micheline Lactôt to tell the story of two teenage girls. In the first movement, Chantal (Pascale Bussieres) rides the same bus every day and slowly develops an infatuation with the bus driver. Their interactions are expressed through gestures and glances and facial expressions, but not words. Just as Chantal is getting old enough, and maybe courageous enough to actually say something to the driver, fate steps in and she loses her chance. In the second movement, Louisette (Marcia Pilote) hides out on a fishing boat and is discovered by a Bulgarian fisherman who treats her with kindness and consideration and they spend a special evening together -- without being able to speak a word in the other's language. In the third movement, Chantal and Louisette become friends, and as kindred spirits they share a sense of loss and hopelessness.",0.888,/ihaL7mCrlwqXO6zx2EKN4ugajF2.jpg,['CA'],1984-02-24,0,91,['fr'],Released,,Sonatine,False,6.9,9,[],
False,,0,['Drama'],,204198,tt0055244,fr,Tu ne tueras point,"At the end of World War II, a French pacifist is arrested for refusing to fight. In prison, he befriends a German priest arrested for murder of a French Resistance fighter. They discuss morality, obedience, and religion.",1.2,/6PNilgtjhHeKf17nNy1hyNcRGNH.jpg,"['FR', 'IT', 'LI', 'YU']",1961-09-05,0,128,"['fr', 'sr']",Released,,Thou Shalt Not Kill,False,8.2,15,"['Lovćen Film', 'Vaduz', 'GOLD FILM']",
False,/b1Ii6xZ5b0ttWlSYA8YOWDsTydy.jpg,0,['Adventure'],,204222,tt0048187,fr,Les héros sont fatigués,"A good cast smooths over the rough spots of Les Heros sont Fatigues. The scene is the African republic of Liberia, which in this film proves to be a stopping-off point for a number of shady characters. Yves Montand plays a French ex-pilot who becomes involved in a scheme to smuggle stolen diamonds. His cohorts include a Nazi collaborator, a German refugee, and the white mistress of a prominent Liberian. A romance develops between the ex-pilot and the aforementioned mistress. Meanwhile, one of the conspirators (Curt Jurgens) has a last-minute attack of conscience, effectively queering the deal. The steamier romantic passages in Les Heros sont Fatigues had to be trimmed for American consumption.",0.874,/iBaiBN6XjCX8vQzvg1grdlj1kvL.jpg,"['FR', 'DE']",1955-09-12,0,0,"['en', 'fr', 'de']",Released,,Heroes and Sinners,False,8.3,6,"['Terra Films', 'Central Cinema Company Film (CCC)']",
False,/vwmYKEGk8exXrusBv2EhXcoW64D.jpg,33746302,"['Animation', 'Romance', 'Adventure', 'Drama', 'Fantasy']",,204436,tt1181840,fr,Jack et la mécanique du cœur,"In Scotland 1874, Jack is born on the coldest day ever. Because of the extreme cold, his heart stops beating. The responsible midwife in Edinburgh finds a way to save him by replacing his heart with a clock. So he lives and remains under the midwife's protective care. But he must not get angry or excited because that endangers his life by causing his clock to stop working. Worse than that, when he grows up, he has to face the fact he cannot fall in love because that too could stop his delicate heart.",17.647,/ZSrU2mvlzM5Jr30XtKCU1fziIj.jpg,"['BE', 'FR']",2014-02-05,3445000,94,"['fr', 'en']",Released,,Jack and the Cuckoo-Clock Heart,False,7.209,628,"['EuropaCorp', 'Duran', 'France 3 Cinéma', 'Canal+', 'Ciné+', 'Fonds Film in Vlaanderen', 'France Télévisions', 'La Région Île-de-France', 'Screen Flanders', 'uFilm', 'uFund', 'uMedia Family', 'Vlaams Agentschap Ondernemen', 'Vlaanderen in Actie', 'Walking The Dog']",
